ri,smiles,group,stratify_group
2168.0,CCCCCCCCCC(=O)OCC(Cl)Cl,unbrch_alkane,unbrch_alkane
1685.0,C=C/C(C)=C/C(O)C=C(C)C,allylic_oxid,allylic_oxid
847.8,CC(C)CN,NH2,NH2
1200.9,CCCCCCC1CCCC1,unbrch_alkane,unbrch_alkane
1555.2,CCCCOC(=O)C(Cl)(Cl)Cl,alkyl_halide,alkyl_halide
2462.0,CCCCCCCCCC(Cl)CCCCC(=O)OC,unbrch_alkane,unbrch_alkane
1253.3666666666666,Clc1ccccc1,benzene,benzene
1590.25,CCCCCC(Cl)C(=O)OC,C_O,C_O
1754.4,Cc1cccc(C2CO2)c1,aryl_methyl,aryl_methyl
1391.25,CCCC(C)OC(=O)C(C)Cl,C_O,C_O
2067.0,CCC(CO)[N+](=O)[O-],Al_OH,Al_OH
3078.6666666666665,CCCCCCCCCCCCCCCCCCC(=O)OCC(Cl)(Cl)Cl,unbrch_alkane,unbrch_alkane
2512.0,COC(=O)[C@H]1CCC2C[C@H](OC(C)=O)CCC2C1,C_O,C_O
1019.0,COC(=O)CC(C)C,C_O,C_O
1550.6666666666667,C=CCCCOC(=O)C(C)Cl,unbrch_alkane,unbrch_alkane
1407.6666666666667,C1CNCCN1,NH1,NH1
2139.0,CC(=O)Oc1c(Cl)ccc(Cl)c1Cl,halogen,halogen
2056.0,CCCCc1ccccc1[N+](=O)[O-],NH0,NH0
1390.3,CCCC(C)c1cccc(C)c1,aryl_methyl,aryl_methyl
1684.0,C[Si](C)(C)OC[C@@H]1O[C@H](O[Si](C)(C)C)[C@H](O[Si](C)(C)C)[C@@H](O[Si](C)(C)C)[C@H]1O[Si](C)(C)C,ether,ether
1212.0,CCCC=CC=O,allylic_oxid,allylic_oxid
1974.3333333333333,CCC1(O)C2CC3CC(C2)CC1C3,Al_OH,Al_OH
2675.0,CCCn1c2c(c3ccccc31)CCCC2,bicyclic,bicyclic
2551.31,CCCCCCCCCCCCCCCC(CCC)C1CCCCC1,unbrch_alkane,unbrch_alkane
1015.475,CCC#CCCCC,unbrch_alkane,unbrch_alkane
1815.0,CC(C)(C)O[C@@H]1[C@H]([C@@H](CO[Si](C)(C)C)OC(C)(C)C)O[C@@H](O[Si](C)(C)C)[C@@H]1O[Si](C)(C)C,ether,ether
